"Value","Margin_Of_Error","Population","Sheet","Scenario","Variable","Topic","Quantile","Poverty_Type","Population_Type","Winner_Loser","Eq_DI_Quantile","WnL_Group","Rounding_Rule","Name"
"10","20","53000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"All","8","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"10","20","44000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"All","9","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"0","10","43000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"All","10","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"10","1","53000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","1","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"8","2","34000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","2","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"5","1","79000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","3","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"0","1","94000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","4","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"0","1","82000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","5","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"0","1","78000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","6","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"0","1","60000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","7","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"0","1","53000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","8","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"0","1","44000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","9","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"0","1","43000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","10","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"51000","6000","51000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","1","Households with Children","WnL_Population","FTC5a42.7k27"
"32000","4000","32000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","2","Households with Children","WnL_Population","FTC5a42.7k27"
"62000","6000","62000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","3","Households with Children","WnL_Population","FTC5a42.7k27"
"37000","5000","37000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","4","Households with Children","WnL_Population","FTC5a42.7k27"
"19000","4000","19000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","5","Households with Children","WnL_Population","FTC5a42.7k27"
"11000","3000","11000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","6","Households with Children","WnL_Population","FTC5a42.7k27"
"6000","3000","6000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","7","Households with Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","8","Households with Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","9","Households with Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","10","Households with Children","WnL_Population","FTC5a42.7k27"
"27681000","3297000","51000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","1","Households with Children","WnL_Value","FTC5a42.7k27"
"15000000","2533000","32000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","2","Households with Children","WnL_Value","FTC5a42.7k27"
"25668000","3480000","62000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","3","Households with Children","WnL_Value","FTC5a42.7k27"
"14740000","2447000","37000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","4","Households with Children","WnL_Value","FTC5a42.7k27"
"5891000","1348000","19000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","5","Households with Children","WnL_Value","FTC5a42.7k27"
"2862000","832000","11000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","6","Households with Children","WnL_Value","FTC5a42.7k27"
"1788000","774000","6000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","7","Households with Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","8","Households with Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","9","Households with Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","10","Households with Children","WnL_Value","FTC5a42.7k27"
"540","40","51000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","1","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"470","60","32000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","2","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"410","50","62000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","3","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"390","40","37000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","4","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"310","50","19000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","5","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"270","50","11000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","6","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"280","70","6000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","7","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","8","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","9","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","10","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"10","1","51000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","1","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"9","2","32000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","2","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"8","1","62000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","3","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"8","1","37000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","4","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"6","1","19000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","5","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"5","1","11000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","6","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"5","2","6000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","7","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","8","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","9","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","10","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","1","Households with Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","2","Households with Children","WnL_Population","FTC5a42.7k27"
"15000","4000","15000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","3","Households with Children","WnL_Population","FTC5a42.7k27"
"44000","6000","44000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","4","Households with Children","WnL_Population","FTC5a42.7k27"
"15000","4000","15000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","5","Households with Children","WnL_Population","FTC5a42.7k27"
"8000","2000","8000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","6","Households with Children","WnL_Population","FTC5a42.7k27"
"3000","2000","3000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","7","Households with Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","8","Households with Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","9","Households with Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","10","Households with Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","1","Households with Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","2","Households with Children","WnL_Value","FTC5a42.7k27"
"-3599000","1165000","15000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","3","Households with Children","WnL_Value","FTC5a42.7k27"
"-14636000","1880000","44000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","4","Households with Children","WnL_Value","FTC5a42.7k27"
"-4277000","1066000","15000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","5","Households with Children","WnL_Value","FTC5a42.7k27"
"-2289000","730000","8000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","6","Households with Children","WnL_Value","FTC5a42.7k27"
"-892000","385000","3000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","7","Households with Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","8","Households with Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","9","Households with Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","10","Households with Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","1","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","2","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"-240","50","15000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","3","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"-330","30","44000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","4","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"-290","40","15000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","5","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"-300","60","8000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","6","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"-270","60","3000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","7","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","8","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","9","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","10","Households with Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","1","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","2","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"-5","1","15000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","3","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"-6","1","44000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","4","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"-6","1","15000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","5","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"-6","2","8000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","6","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"-5","2","3000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","7","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","8","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","9","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","10","Households with Children","WnL_Weekly_Average","FTC5a42.7k27"
"1228000","10000","1228000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","All","Households without Children","WnL_Population","FTC5a42.7k27"
"0","0","1228000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","All","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","1228000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"All","All","Households without Children","WnL_Annual_Average","FTC5a42.7k27"
"0","0","1228000","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"All","All","Households without Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Winners","All","Households without Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Winners","All","Households without Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Winners","All","Households without Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Winners","All","Households without Children","WnL_Weekly_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"Losers","All","Households without Children","WnL_Population","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"Losers","All","Households without Children","WnL_Value","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"Losers","All","Households without Children","WnL_Annual_Average","FTC5a42.7k27"
"S","S","S","Values","FTC5a42.7k27","Mean_Weekly_Change","WnL",NA,NA,NA,"Losers","All","Households without Children","WnL_Weekly_Average","FTC5a42.7k27"
"132000","6000","132000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","1","Households without Children","WnL_Population","FTC5a42.7k27"
"151000","5000","151000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","2","Households without Children","WnL_Population","FTC5a42.7k27"
"106000","6000","106000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","3","Households without Children","WnL_Population","FTC5a42.7k27"
"91000","6000","91000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","4","Households without Children","WnL_Population","FTC5a42.7k27"
"102000","6000","102000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","5","Households without Children","WnL_Population","FTC5a42.7k27"
"107000","5000","107000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","6","Households without Children","WnL_Population","FTC5a42.7k27"
"125000","6000","125000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","7","Households without Children","WnL_Population","FTC5a42.7k27"
"131000","5000","131000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","8","Households without Children","WnL_Population","FTC5a42.7k27"
"141000","5000","141000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","9","Households without Children","WnL_Population","FTC5a42.7k27"
"141000","5000","141000","Values","FTC5a42.7k27","Population_In_Category","WnL",NA,NA,NA,"All","10","Households without Children","WnL_Population","FTC5a42.7k27"
"0","0","132000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","1","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","151000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","2","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","106000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","3","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","91000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","4","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","102000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","5","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","107000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","6","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","125000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","7","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","131000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","8","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","141000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","9","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","141000","Values","FTC5a42.7k27","Total_Change","WnL",NA,NA,NA,"All","10","Households without Children","WnL_Value","FTC5a42.7k27"
"0","0","132000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"All","1","Households without Children","WnL_Annual_Average","FTC5a42.7k27"
"0","0","151000","Values","FTC5a42.7k27","Mean_Annual_Change","WnL",NA,NA,NA,"All","2","Households without Children","WnL_Annual_Average","FTC5a42.7k27"
